name,description,key_skills,experience_id,premium,employer_name,salary_from,salary_to,salary_gross,salary_currency,area_name,published_at
Java разработчик,55000.0,100000.0,RUR,Томск,2010-09-30T14:35:16+0400
Системный администратор,40000.0,45000.0,RUR,Красногорск,2019-07-15T11:56:15+0300
Android разработчик,55000.0,90000.0,RUR,Барнаул,2018-09-19T09:29:34+0300
Монтажник слаботочных систем,40000.0,70000.0,RUR,Москва,2015-09-02T13:01:31+0300
Инженер-гидротехник в группу инженерного консалтинга,30000.0,40000.0,RUR,Москва,2017-07-28T14:23:27+0300
Программист 1С,25000.0,50000.0,RUR,Самара,2015-04-22T14:52:11+0300
Менеджер по продажам,50000.0,100000.0,RUR,Москва,2012-03-13T12:41:51+0400
Специалист прямых продаж широкополосного доступа в интернет,4330.0,30000.0,RUR,Калуга,2010-04-26T11:13:16+0400
Оператор,18000.0,25000.0,RUR,Нижний Новгород,2018-06-10T17:07:18+0300
Проект-менеджер,20000.0,50000.0,RUR,Нижний Новгород,2009-12-15T17:43:11+0300
"Инженер по ремонту ноутбуков , смартфонов, планшетов и другой электроники",25000.0,35000.0,RUR,Челябинск,2018-10-01T10:46:38+0300
Сервис-инженер,20000.0,30000.0,RUR,Ижевск,2014-02-25T13:01:56+0400
Менеджер по продажам расходных материалов,47000.0,60000.0,RUR,Москва,2018-10-06T13:35:39+0300
Разработчик 1С Бухгалтерия,100000.0,150000.0,RUR,Москва,2020-09-16T10:16:39+0300
Главный специалист отдела технической поддержки,56000.0,56000.0,RUR,Москва,2010-01-14T10:44:49+0300
Контент-менеджер,30000.0,30000.0,RUR,Москва,2015-12-31T20:45:45+0300
Менеджер по продажам,40000.0,50000.0,RUR,Санкт-Петербург,2013-07-19T09:09:15+0400
Ведущий программист,35100.0,42100.0,RUR,Саратов,2017-12-07T12:01:56+0300
Монтажник,45000.0,55000.0,RUR,Реутов,2020-01-20T10:42:34+0300
Специалист НСИ,45000.0,50000.0,RUR,Новороссийск,2020-10-01T09:58:07+0300
Инженер по обслуживанию ОПС во Владивостоке,60000.0,80000.0,RUR,Владивосток,2022-05-30T09:34:10+0300
"Специалист по ремонту компьютеров, мобильных устройств",60000.0,70000.0,RUR,Москва,2018-11-26T22:03:58+0300
Руководитель единой сервисной службы компании,90000.0,120000.0,RUR,Москва,2008-01-21T09:38:00+0300
Дизайнер web и мобильных интерфейсов,50000.0,80000.0,RUR,Красноярск,2021-06-22T11:46:27+0300
Продавец,20000.0,25000.0,RUR,Красная Поляна,2015-11-23T16:55:06+0300
Инженер-программист АСУ ТП,65000.0,100000.0,RUR,Москва,2008-06-16T09:52:24+0400
Разработчик FPGA (ПЛИС),80000.0,120000.0,RUR,Санкт-Петербург,2018-10-02T22:52:07+0300
Менеджер по работе с интернет-магазинами,25000.0,60000.0,RUR,Тверь,2020-06-05T10:37:20+0300
Python разработчик,70000.0,100000.0,RUR,Красноярск,2020-05-28T06:59:12+0300
Региональный партнер компании,50000.0,150000.0,RUR,Пермь,2013-01-18T11:03:51+0400
Ведущий Java-программист,70000.0,90000.0,RUR,Тверь,2014-08-12T17:01:52+0400
Начальник отдела программирования 1С,70000.0,70000.0,RUR,Москва,2009-07-10T10:21:26+0400
Дежурный журналист / новостник,15000.0,15000.0,RUR,Кемерово,2022-02-17T13:50:11+0300
Монтажник ЛВС,20000.0,35000.0,RUR,Уфа,2019-03-21T15:03:19+0300
Системный администратор,15000.0,35000.0,RUR,Казань,2018-01-16T15:45:36+0300
Менеджер по контенту/Копирайтер,25000.0,35000.0,RUR,Волгоград,2019-11-07T15:50:00+0300
PHP-программист,40000.0,80000.0,RUR,Омск,2017-02-07T23:41:29+0300
Ведущий программист SQL/PLSQL,40000.0,45000.0,RUR,Краснодар,2016-04-07T09:33:49+0300
IT-специалист/Специалист технической поддержки,23000.0,27000.0,RUR,Казань,2015-07-30T10:44:35+0300
"Руководитель линии (Контактный центр, республика Карелия)",113000.0,140000.0,RUR,Ярославль,2020-08-13T19:31:49+0300
Программист 1C,130000.0,200000.0,RUR,Москва,2019-09-02T15:55:31+0300
Менеджер интернет-магазина,30000.0,40000.0,RUR,Санкт-Петербург,2017-10-09T14:08:00+0300
Embedded software developer / Программист микроконтроллеров,80000.0,150000.0,RUR,Москва,2017-07-26T12:38:53+0300
Ведущий специалист в отдел проектов (Программист 1С) / Руководитель проектов в г. Краснодар,27000.0,55000.0,RUR,Красноярск,2013-06-01T21:34:21+0400
Web-программист,40000.0,100000.0,RUR,Казань,2016-10-28T14:45:24+0300
Программист/Администратор,80000.0,90000.0,RUR,Москва,2016-10-26T16:45:27+0300
Оператор,18000.0,25000.0,RUR,Починки,2018-06-07T04:53:40+0300
Системный администратор (Петрозаводск),31500.0,31500.0,RUR,Петрозаводск,2019-07-22T15:54:02+0300
Ведущий специалист службы технической поддержки,50000.0,80000.0,RUR,Санкт-Петербург,2017-10-26T11:02:49+0300
Системный администратор/Администратор базы данных,40000.0,60000.0,RUR,Воронеж,2017-09-01T14:36:01+0300
Координатор работы в социальных сетях,30000.0,30000.0,RUR,Москва,2010-12-07T15:14:52+0300
Помощник менеджера проектов,50000.0,50000.0,RUR,Зеленоград,2018-04-23T14:57:24+0300
Senior QA Automation Engineer,150000.0,200000.0,RUR,Санкт-Петербург,2021-07-26T19:14:28+0300
Региональный менеджер по прямым продажам,25000.0,30000.0,RUR,Ростов-на-Дону,2013-10-15T12:29:51+0400
Менеджер интернет-проектов,20000.0,40000.0,RUR,Челябинск,2016-05-24T14:53:13+0300
Менеджер по продажам,25000.0,40000.0,RUR,Москва,2010-03-23T16:58:43+0300
Тестировщик,20000.0,20000.0,RUR,Пенза,2019-07-14T16:18:25+0300
Консультант-наставник SAP SD/MM,28000.0,35000.0,RUR,Москва,2020-10-10T15:58:00+0300
Электромеханик связи,30000.0,32000.0,RUR,Санкт-Петербург,2019-11-25T11:45:54+0300
Системный администратор,20000.0,25000.0,RUR,Вологда,2016-06-29T09:38:59+0300
Менеджер проектов,40000.0,150000.0,RUR,Москва,2016-10-30T11:52:52+0300
ГИС-специалист/Инженер-картограф,20000.0,20000.0,RUR,Пятигорск,2014-02-20T11:25:41+0400
Helpdesk Engineer,50000.0,65000.0,RUR,Москва,2018-03-19T14:36:09+0300
Менеджер активных продаж,50000.0,500000.0,RUR,Сургут,2016-08-16T10:55:39+0300
Web-программист,20000.0,40000.0,RUR,Благовещенск (Амурская область),2018-06-04T04:15:55+0300
Работа для мам,30000.0,100000.0,RUR,Зеленоградск,2015-09-21T16:54:52+0300
Оператор,18000.0,25000.0,RUR,Ряжск,2018-06-08T12:54:34+0300
Консультант 1С,10000.0,25000.0,RUR,Ульяновск,2015-06-02T07:55:40+0300
Специалист по продажам,35000.0,60000.0,RUR,Москва,2015-07-07T10:06:38+0300
Оператор информационно-справочного центра,25000.0,25000.0,RUR,Симферополь,2019-04-26T17:09:40+0300
Системный администратор,50000.0,50000.0,RUR,Санкт-Петербург,2016-02-25T16:27:26+0300
Программист 1C,80000.0,100000.0,RUR,Верхняя Пышма,2016-09-19T10:00:13+0300
Менеджер телефонных продаж,15000.0,30000.0,RUR,Курган,2020-05-29T11:21:51+0300
Консультант по сотовым услугам (Билайн),30000.0,37500.0,RUR,Санкт-Петербург,2019-03-18T08:53:20+0300
Руководитель филиала (г. Новосибирск),50000.0,100000.0,RUR,Томск,2015-04-27T12:50:23+0300
Продавец-консультант,30000.0,45000.0,RUR,Клин,2014-12-19T10:28:18+0300
Менеджер по развитию партнерской сети корпоративных клиентов,70000.0,75000.0,RUR,Москва,2017-08-07T11:26:42+0300
Cистемный администратор,55000.0,55000.0,RUR,Москва,2009-06-15T13:05:54+0400
Разработчик JavaScript (Node.js),80000.0,150000.0,RUR,Москва,2016-01-27T11:32:07+0300
Специалист технической поддержки клиентов,17600.0,24000.0,RUR,Новосибирск,2017-02-02T15:11:09+0300
Frontend-разработчик,60000.0,100000.0,RUR,Новосибирск,2016-10-29T11:19:57+0300
Дизайнер интерьеров / Чертежник,120000.0,250000.0,RUR,Москва,2022-06-29T12:49:59+0300
Менеджер по работе с клиентами,15000.0,20000.0,RUR,Москва,2008-08-13T13:10:55+0400
Технический переводчик,35000.0,42600.0,RUR,Москва,2017-04-19T13:30:02+0300
Инженер (мастер) по ремонту копировальной техники,25000.0,35000.0,RUR,Ярославль,2018-06-13T13:27:06+0300
Программист 1C,55000.0,60000.0,RUR,Тула,2015-07-02T11:49:56+0300
Менеджер отдела Входящих продаж,50000.0,150000.0,RUR,Санкт-Петербург,2020-10-04T10:37:04+0300
Помошник сервисного инженера по обслуживанию и ремонту контрольно кассовой-техники,20000.0,30000.0,RUR,Москва,2018-05-21T11:33:59+0300
Администратор-кассир,25000.0,32000.0,RUR,Санкт-Петербург,2018-10-20T12:46:01+0300
Bitrix- разработчик,60000.0,80000.0,RUR,Краснодар,2017-09-04T09:24:16+0300
Инженер по техподдержке,20000.0,20000.0,RUR,Пермь,2014-03-17T10:11:26+0400
Quality Assurance Engineer,100000.0,120000.0,RUR,Санкт-Петербург,2018-08-17T20:18:16+0300
Аспирант / научный сотрудник,10000.0,45000.0,RUR,Москва,2019-02-21T16:01:44+0300
Помощник системного администратора,30000.0,40000.0,RUR,Новосибирск,2020-01-08T07:48:13+0300
Менеджер по продажам (IT-дистрибуция),40000.0,100000.0,RUR,Ростов-на-Дону,2018-11-17T17:51:32+0300
Инженер по обслуживанию телевизионного и радиооборудования,25000.0,30000.0,RUR,Осинники,2015-05-12T12:01:42+0300
Chief Executive Officer,500000.0,600000.0,RUR,Москва,2017-11-08T11:47:10+0300
Программист баз данных,30000.0,60000.0,RUR,Краснодар,2012-05-21T16:06:36+0400
Контент-менеджер телевизионного проекта,30000.0,40000.0,RUR,Москва,2014-06-27T08:27:21+0400
Специалист поддержки пользователей,20000.0,30000.0,RUR,Москва,2013-08-02T11:11:51+0400
Инженер отдела тестирования,23000.0,27000.0,RUR,Москва,2007-12-06T10:43:30+0300
Инженер ОТК,30000.0,40000.0,RUR,Пермь,2021-11-24T08:26:39+0300
Главный инженер highload веб-проекта,200000.0,220000.0,RUR,Москва,2019-02-15T13:49:11+0300
Помощник/ученик веб-разработчика,25000.0,50000.0,RUR,Ульяновск,2019-03-11T11:09:35+0300
Технический директор,150000.0,200000.0,RUR,Нижний Новгород,2022-02-17T13:57:27+0300
Системный администратор,45000.0,50000.0,RUR,Москва,2013-09-25T11:45:29+0400
Программист-разработчик,30000.0,70000.0,RUR,Рязань,2014-12-03T10:47:39+0300
"Контент-менеджер копирайтер (ico, блокчейн, криптовалюты, ico, blockchain, smm)",40000.0,100000.0,RUR,Москва,2017-12-27T19:44:48+0300
Инженер технической поддержки,18000.0,24000.0,RUR,Москва,2008-01-27T18:02:50+0300
Специалист по продажам,60000.0,100000.0,RUR,Москва,2011-11-15T15:59:13+0400
Работа для студентов,20000.0,80000.0,RUR,Бологое,2015-09-21T14:57:38+0300
Работник ЦТО,50000.0,70000.0,RUR,Москва,2020-08-17T13:23:42+0300
Специалист службы поддержки в Яндекс.Маркет,32000.0,32000.0,RUR,Грозный,2020-09-14T08:02:17+0300
Специалист отдела эксплуатации информационных систем,25000.0,30000.0,RUR,Челябинск,2018-08-14T13:31:06+0300
Оператор,18000.0,25000.0,RUR,Нижний Новгород,2018-06-11T17:13:17+0300
Оптимизатор сайта (SEO),30000.0,80000.0,RUR,Москва,2010-07-23T12:20:19+0400
Web-программист,20000.0,30000.0,RUR,Чебоксары,2015-07-27T18:23:57+0300
Специалист по информационной безопасности,70000.0,90000.0,RUR,Москва,2010-07-02T13:12:02+0400
Эксперт - консультант 1С (крупные корпоративные клиенты),90000.0,120000.0,RUR,Красноярск,2019-11-27T05:27:13+0300
Инженер по ремонту копировальной техники.,60000.0,75000.0,RUR,Москва,2021-10-13T08:22:51+0300
PHP-программист,40000.0,80000.0,RUR,Санкт-Петербург,2017-05-05T15:41:02+0300
Kotlin or Java Developer (мидл/middle) ‍,130000.0,150000.0,RUR,Санкт-Петербург,2021-01-07T17:55:03+0300
Менеджер по работе с клиентами и сервисными инженерами,20000.0,42000.0,RUR,Казань,2014-02-18T19:09:42+0400
Специалист технической поддержки,45000.0,60000.0,RUR,Москва,2017-10-06T12:59:22+0300
Инженер отдела технической поддержки,34700.0,43375.0,RUR,Коломна,2019-02-06T11:19:18+0300
Инженер-программист C/С++,75000.0,100000.0,RUR,Санкт-Петербург,2016-03-29T12:22:39+0300
Техник связи,22000.0,30000.0,RUR,Тамбов,2014-05-20T10:17:11+0400
Специалист технической поддержки ИТ,25000.0,35000.0,RUR,Барнаул,2020-08-25T09:35:23+0300
Senior С++ Developer,60000.0,80000.0,RUR,Ростов-на-Дону,2018-10-21T19:04:52+0300
Руководитель проектов,70000.0,120000.0,RUR,Воронеж,2019-11-06T16:08:49+0300
Android разработчик,40000.0,80000.0,RUR,Санкт-Петербург,2011-01-25T11:09:19+0300
Механик,100000.0,100000.0,RUR,Ижевск,2021-11-13T20:21:01+0300
Оператор,18000.0,25000.0,RUR,Денежниково (Рязанская область),2018-06-09T08:53:14+0300
Художник-аниматор оперативной графики,60000.0,80000.0,RUR,Москва,2018-09-05T20:21:51+0300
Оператор ЭВМ,12000.0,16000.0,RUR,Зеленоград,2011-01-26T11:17:38+0300
Интегратор-верстальщик,20000.0,40000.0,RUR,Ульяновск,2019-01-09T22:37:56+0300
Менеджер по продажам,25000.0,35000.0,RUR,Санкт-Петербург,2015-07-23T15:34:11+0300
Оператор колл-центра,10000.0,17000.0,RUR,Шахунья,2014-01-04T11:01:41+0400
Менеджер по привлечению клиентов,60000.0,200000.0,RUR,Москва,2020-04-03T09:24:16+0300
Оператор ПК,23000.0,28000.0,RUR,Уфа,2016-05-14T23:58:06+0300
Сервис-инженер (компьютерная помощь),30000.0,60000.0,RUR,Москва,2015-01-23T14:21:33+0300
Системный администратор,30000.0,30000.0,RUR,Ижевск,2017-06-26T11:28:06+0300
Специалист по работе с претензиями,24000.0,34000.0,RUR,Москва,2013-07-25T10:08:41+0400
3d Artist,80000.0,120000.0,RUR,Москва,2021-06-08T20:25:26+0300
Менеджер вводных уроков английского языка,25000.0,109000.0,RUR,Уфа,2018-09-23T22:11:04+0300
Тестировщик ПО,25000.0,50000.0,RUR,Томск,2019-11-06T16:40:33+0300
Тестировщик ПО (информационная безопасность),40000.0,50000.0,RUR,Москва,2010-12-22T12:57:41+0300
Специалист call-центра (диспетчер),20000.0,30000.0,RUR,Якутск,2015-01-27T15:13:55+0300
Специалист службы безопасности,60000.0,60000.0,RUR,Москва,2014-10-01T09:38:37+0400
Администратор интернет-магазина,40000.0,45000.0,RUR,Химки,2019-09-13T13:14:39+0300
Программист PHP (Junior),15000.0,35000.0,RUR,Киров (Кировская область),2018-05-29T19:03:22+0300
Стажер,20000.0,80000.0,RUR,Лермонтов,2015-10-23T13:09:13+0300
Аккаунт- менеджер,30000.0,40000.0,RUR,Москва,2015-04-30T17:24:12+0300
Руководитель группы аналитики B2B,35000.0,44000.0,RUR,Казань,2019-04-15T10:55:18+0300
Программист C++,40000.0,60000.0,RUR,Москва,2015-09-17T14:10:16+0300
Куратор маркетинговых проектов,50000.0,100000.0,RUR,Уфа,2018-02-05T18:14:52+0300
Консультант-аналитик 1С:Документооборот государственного учреждения,60000.0,80000.0,RUR,Санкт-Петербург,2019-04-17T17:58:49+0300
Менеджер по работе с клиентами (отдел внедрений),35000.0,70000.0,RUR,Москва,2013-03-18T10:28:14+0400
Менеджер по продажам (менеджер по работе с клиентами),15000.0,30000.0,RUR,Ульяновск,2014-07-11T11:39:40+0400
Специалист по информационной безопасности,50000.0,80000.0,RUR,Санкт-Петербург,2018-04-26T09:38:48+0300
Оператор call-центра / холодные звонки / телефонные продажи,25000.0,45000.0,RUR,Санкт-Петербург,2015-04-14T17:31:37+0300
Backend программист (Node.js),150000.0,230000.0,RUR,Йошкар-Ола,2021-01-19T19:57:28+0300
Оператор Наладчик станков с ЧПУ,85000.0,91000.0,RUR,Задонск,2021-01-18T15:39:46+0300
Специалист по продажам в салон связи Билайн,25000.0,40000.0,RUR,Волхов,2015-10-12T10:14:45+0300
Торговый представитель,25000.0,35000.0,RUR,Ртищево,2014-10-23T09:19:53+0400
Frontend-разработчик,120000.0,200000.0,RUR,Москва,2017-11-21T13:13:10+0300
Менеджер проектов,40000.0,40000.0,RUR,Москва,2016-07-19T18:52:10+0300
Программист 1C,30000.0,60000.0,RUR,Пермь,2018-05-15T07:41:28+0300
Оператор колл-центра Триколора (удаленная работа),33000.0,40000.0,RUR,Альметьевск,2021-07-06T11:45:40+0300
Менеджер по продажам IT,20000.0,30000.0,RUR,Казань,2015-11-28T12:16:53+0300
Программист,15000.0,50000.0,RUR,Краснодар,2014-02-06T13:38:47+0400
Web-Программист,30000.0,40000.0,RUR,Москва,2013-12-13T10:29:17+0400
Инженер-сметчик,28000.0,35000.0,RUR,Нижний Новгород,2014-03-12T14:49:25+0400
Специалист в интернет-магазин,35000.0,45000.0,RUR,Москва,2019-12-15T19:24:37+0300
Сервис - инженер,26000.0,50000.0,RUR,Москва,2015-02-24T10:42:27+0300
Системный администратор в кинотеатр,25000.0,30000.0,RUR,Череповец,2017-10-19T09:42:27+0300
Программист 1С,35000.0,70000.0,RUR,Севастополь,2017-10-29T15:58:48+0300
Ведущий специалист отдела специальных проверок технических средств,50000.0,70000.0,RUR,Москва,2020-09-07T11:02:31+0300
Мастер по ремонту цифровой техники,30000.0,80000.0,RUR,Москва,2020-07-08T19:51:30+0300
Специалист службы технической поддержки,20000.0,35000.0,RUR,Ульяновск,2014-11-25T12:28:43+0300
Торговый представитель,18300.0,38900.0,RUR,Трубчевск,2014-08-28T10:27:52+0400
Программист,40000.0,40000.0,RUR,Москва,2010-03-25T11:49:28+0300
Системный администратор,35000.0,50000.0,RUR,Москва,2014-11-14T12:08:19+0300
Программист-стажер 1С,16000.0,25000.0,RUR,Ростов-на-Дону,2018-09-24T10:55:33+0300
Инженер по монтажу и обслуживанию слаботочных систем безопасности,30000.0,34963.0,RUR,Сорочинск,2021-11-16T09:42:39+0300
Начальник отдела продаж,70000.0,110000.0,RUR,Москва,2011-06-10T17:49:22+0400
Редактор-корректор,15000.0,30000.0,RUR,Смоленск,2018-09-11T18:08:58+0300
Ведущий консультант 1С,90000.0,120000.0,RUR,Санкт-Петербург,2018-04-21T10:34:36+0300
Менеджер по продажам медицинского ПО (Cedara),60000.0,120000.0,RUR,Москва,2010-05-17T11:36:37+0400
QA Automation Lead,120000.0,150000.0,RUR,Томск,2020-09-28T13:39:01+0300
Оператор,25000.0,40000.0,RUR,Санкт-Петербург,2019-10-08T12:50:09+0300
Сервисный инженер,25000.0,40000.0,RUR,Казань,2015-06-08T12:59:10+0300
Менеджер по продажам (телемаркетинг),35000.0,60000.0,RUR,Москва,2013-01-16T18:01:01+0400
Менеджер по продажам,30000.0,70000.0,RUR,Санкт-Петербург,2010-02-08T12:24:26+0300
Менеджер по продажам IT продукта в сфере строительства,40000.0,100000.0,RUR,Пермь,2020-03-30T10:05:44+0300
Оператор (наладчик) станков с ЧПУ,68500.0,75000.0,RUR,Богородицк,2019-02-26T12:00:49+0300
Оператор ПК (Линк-менеджер),5000.0,15000.0,RUR,Краснодар,2008-10-13T13:43:34+0400
Менеджер по разработке it проектов,40000.0,60000.0,RUR,Санкт-Петербург,2014-11-11T16:15:30+0300
Интернет-маркетолог,40000.0,60000.0,RUR,Санкт-Петербург,2016-07-27T09:55:38+0300
Программист 1С с опытом обменов Озон,60000.0,180000.0,RUR,Санкт-Петербург,2022-07-17T12:31:56+0300
Старший администратор сетей связи (г. Сочи),56000.0,70000.0,RUR,Нижний Новгород,2019-12-16T15:51:26+0300
Диспетчер центра контактов,17100.0,19950.0,RUR,Москва,2011-10-17T18:02:28+0400
WEB мастер,50000.0,250000.0,RUR,Калининград,2015-11-09T15:01:47+0300
Специалист Отдела администрирования и технической поддержки,30000.0,34000.0,RUR,Москва,2009-09-02T17:14:58+0400
Инженер-программист,40000.0,60000.0,RUR,Санкт-Петербург,2014-09-13T17:50:14+0400
Инженер-программист,42000.0,64500.0,RUR,Екатеринбург,2019-01-09T07:39:20+0300
3D-дизайнер,20000.0,25000.0,RUR,Саратов,2017-01-09T13:25:27+0300
Специалист по видеоконтролю,40000.0,45000.0,RUR,Москва,2014-06-09T12:09:07+0400
Менеджер по продажам,15000.0,30000.0,RUR,Смоленск,2013-09-26T15:39:59+0400
Оператор технической поддержки,45000.0,45000.0,RUR,Москва,2017-10-09T11:21:10+0300
Оператор,18000.0,25000.0,RUR,Киров (Кировская область),2018-06-08T05:03:29+0300
Team Lead - Python,150000.0,200000.0,RUR,Москва,2020-03-22T16:11:58+0300
Программист ПО,50000.0,70000.0,RUR,Москва,2010-02-02T16:16:01+0300
Ведущий Backend PHP-разработчик,130000.0,160000.0,RUR,Москва,2019-08-30T10:20:51+0300
Оператор,18000.0,25000.0,RUR,Тумботино,2018-06-08T15:53:44+0300
Менеджер по продажам 1С,60000.0,100000.0,RUR,Москва,2013-03-15T08:50:25+0400
Senior JavaScript Developer/Разработчик,85000.0,110000.0,RUR,Пермь,2017-03-04T15:51:00+0300
Dataвase Developer,160000.0,220000.0,RUR,Москва,2019-03-20T00:50:56+0300
PHP-программист,60000.0,70000.0,RUR,Москва,2013-07-24T08:16:56+0400
Менеджер интернет - магазина,15000.0,25000.0,RUR,Тверь,2015-08-19T17:40:50+0300
Руководитель web-проекта,100000.0,150000.0,RUR,Москва,2011-10-15T12:03:38+0400
Системный администратор (HelpDesk) СРОЧНО,50000.0,60000.0,RUR,Москва,2013-06-21T15:54:33+0400
Программист PHP,100000.0,120000.0,RUR,Брянск,2020-10-02T16:08:36+0300
Разработчик Java (Spring)/Backend developer,150000.0,200000.0,RUR,Москва,2021-06-05T13:41:27+0300
Тестировщик,20000.0,40000.0,RUR,Стрый,2013-07-04T23:24:45+0400
Системный администратор,38700.0,46440.0,RUR,Лебедянь,2019-12-27T10:05:52+0300
"Веб-дизайнер, Web-дизайнер, Дизайнер",80000.0,120000.0,RUR,Биробиджан,2016-02-24T08:58:09+0300
SEO-специалист,50000.0,70000.0,RUR,Казань,2017-12-14T10:37:23+0300
Руководитель проектов 1С,150000.0,200000.0,RUR,Санкт-Петербург,2020-07-09T21:24:39+0300
